1/3	33,480	[5, 9, 24, 31]	4
1/3	34,104	[4, 14, 21, 29]	4
1/3	36,936	[4, 18, 19, 27]	4
1/3	36,960	[5, 11, 16, 42]	4
1/3	37,440	[5, 8, 26, 36]	4
1/3	38,880	[5, 8, 27, 36]	4
1/3	40,320	[5, 9, 28, 32]	4
1/3	40,560	[5, 8, 26, 39]	4
1/3	41,040	[4, 10, 18, 57]	4
1/3	41,040	[4, 15, 18, 38]	4
1/3	43,560	[4, 15, 22, 33]	4
1/3	43,848	[4, 18, 21, 29]	4
1/3	43,920	[4, 10, 18, 61]	4
1/3	44,640	[5, 8, 31, 36]	4
1/3	44,640	[5, 9, 31, 32]	4
1/3	48,600	[4, 10, 27, 45]	4
1/3	48,720	[4, 10, 29, 42]	4
1/3	51,000	[4, 10, 25, 51]	4
1/3	51,000	[4, 15, 25, 34]	4
1/3	53,352	[4, 19, 26, 27]	4
1/3	55,440	[5, 11, 14, 72]	4
1/3	55,800	[4, 10, 31, 45]	4
1/3	56,160	[5, 8, 26, 54]	4
1/3	56,160	[5, 8, 27, 52]	4
1/3	58,800	[4, 10, 14, 105]	4
1/3	59,280	[5, 8, 38, 39]	4
1/3	65,772	[4, 21, 27, 29]	4
1/3	65,880	[4, 15, 18, 61]	4
1/3	66,960	[5, 8, 31, 54]	4
1/3	68,040	[4, 10, 27, 63]	4
1/3	68,040	[5, 8, 27, 63]	4
1/3	70,200	[4, 10, 27, 65]	4
1/3	70,200	[4, 13, 30, 45]	4
1/3	73,080	[4, 15, 29, 42]	4
1/3	78,120	[4, 10, 31, 63]	4
1/3	78,120	[5, 8, 31, 63]	4
1/3	78,960	[4, 10, 14, 141]	4
1/3	88,200	[4, 15, 21, 70]	4
1/3	97,680	[5, 8, 22, 111]	4
1/3	98,280	[4, 10, 27, 91]	4
1/3	98,280	[4, 13, 30, 63]	4
1/3	98,280	[4, 13, 42, 45]	4
1/3	98,280	[5, 8, 27, 91]	4
1/3	98,820	[4, 15, 27, 61]	4
1/3	102,960	[4, 13, 22, 90]	4
1/3	102,960	[5, 11, 13, 144]	4
1/3	109,620	[4, 15, 29, 63]	4
1/3	113,256	[4, 13, 22, 99]	4
1/3	118,440	[4, 15, 21, 94]	4
1/3	120,960	[5, 7, 48, 72]	4
1/3	121,440	[5, 8, 23, 132]	4
1/3	129,360	[4, 11, 42, 70]	4
1/3	129,600	[8, 9, 10, 12, 15]	5
1/3	136,080	[5, 7, 54, 72]	4
1/3	146,880	[5, 9, 17, 192]	4
1/3	151,800	[4, 10, 23, 165]	4
1/3	151,800	[4, 15, 23, 110]	4
1/3	154,440	[4, 13, 33, 90]	4
1/3	158,400	[8, 10, 11, 12, 15]	5
1/3	161,280	[5, 7, 64, 72]	4
1/3	165,000	[4, 11, 50, 75]	4
1/3	166,320	[4, 11, 42, 90]	4
1/3	166,320	[5, 7, 66, 72]	4
1/3	171,360	[5, 7, 68, 72]	4
1/3	173,880	[5, 7, 69, 72]	4
1/3	178,200	[9, 10, 11, 12, 15]	5
1/3	178,920	[5, 7, 71, 72]	4
1/3	181,440	[5, 7, 48, 108]	4
1/3	181,440	[5, 7, 54, 96]	4
1/3	181,440	[5, 7, 64, 81]	4
1/3	181,440	[8, 9, 10, 12, 21]	5
1/3	182,160	[5, 8, 23, 198]	4
1/3	190,080	[8, 9, 10, 12, 22]	5
1/3	190,080	[8, 9, 11, 12, 20]	5
1/3	194,040	[4, 11, 42, 105]	4
1/3	195,840	[5, 9, 17, 256]	4
1/3	196,560	[5, 7, 52, 108]	4
1/3	196,560	[5, 7, 54, 104]	4
1/3	201,600	[6, 8, 14, 15, 20]	5
1/3	201,600	[6, 10, 14, 15, 16]	5
1/3	210,600	[6, 9, 13, 15, 20]	5
1/3	212,520	[4, 10, 23, 231]	4
1/3	212,520	[4, 15, 23, 154]	4
1/3	212,520	[5, 8, 23, 231]	4
1/3	221,760	[8, 10, 11, 12, 21]	5
1/3	223,080	[4, 11, 65, 78]	4
1/3	224,640	[9, 10, 12, 13, 16]	5
1/3	226,800	[7, 10, 12, 15, 18]	5
1/3	226,800	[8, 9, 10, 15, 21]	5
1/3	231,000	[4, 11, 50, 105]	4
1/3	231,000	[4, 11, 70, 75]	4
1/3	231,660	[4, 13, 33, 135]	4
1/3	237,600	[8, 10, 11, 15, 18]	5
1/3	237,600	[9, 10, 11, 15, 16]	5
1/3	241,920	[7, 10, 12, 16, 18]	5
1/3	242,880	[8, 10, 11, 12, 23]	5
1/3	244,200	[4, 11, 50, 111]	4
1/3	244,200	[4, 11, 74, 75]	4
1/3	247,104	[8, 9, 12, 13, 22]	5
1/3	249,480	[4, 11, 63, 90]	4
1/3	249,480	[9, 10, 11, 12, 21]	5
1/3	251,100	[6, 9, 10, 15, 31]	5
1/3	254,016	[6, 8, 9, 21, 28]	5
1/3	257,400	[4, 11, 65, 90]	4
1/3	258,720	[8, 10, 11, 14, 21]	5
1/3	265,320	[4, 11, 67, 90]	4
1/3	266,112	[7, 8, 12, 18, 22]	5
1/3	267,840	[8, 9, 10, 12, 31]	5
1/3	277,200	[8, 10, 11, 15, 21]	5
1/3	280,800	[8, 9, 13, 15, 20]	5
1/3	282,240	[6, 8, 10, 21, 28]	5
1/3	286,440	[4, 11, 42, 155]	4
1/3	291,060	[4, 11, 63, 105]	4
1/3	291,060	[6, 11, 14, 15, 21]	5
1/3	291,060	[9, 10, 11, 14, 21]	5
1/3	302,400	[6, 9, 14, 16, 25]	5
1/3	302,400	[7, 10, 15, 16, 18]	5
1/3	303,600	[8, 10, 11, 15, 23]	5
1/3	316,800	[6, 11, 15, 16, 20]	5
1/3	325,080	[5, 7, 43, 216]	4
1/3	332,640	[7, 11, 12, 18, 20]	5
1/3	332,640	[8, 10, 11, 18, 21]	5
1/3	334,620	[4, 11, 65, 117]	4
1/3	334,800	[8, 9, 10, 15, 31]	5
1/3	340,200	[7, 10, 12, 15, 27]	5
1/3	348,480	[6, 8, 10, 22, 33]	5
1/3	350,784	[7, 8, 12, 18, 29]	5
1/3	352,800	[6, 8, 10, 21, 35]	5
1/3	364,320	[8, 10, 11, 18, 23]	5
1/3	374,220	[4, 11, 63, 135]	4
1/3	381,480	[4, 11, 34, 255]	4
1/3	381,480	[4, 11, 51, 170]	4
1/3	385,560	[7, 9, 12, 15, 34]	5
1/3	386,100	[4, 11, 65, 135]	4
1/3	388,080	[6, 11, 14, 20, 21]	5
1/3	389,760	[6, 8, 10, 28, 29]	5
1/3	396,000	[6, 11, 15, 16, 25]	5
1/3	397,980	[4, 11, 67, 135]	4
1/3	409,248	[6, 8, 14, 21, 29]	5
1/3	413,280	[5, 7, 41, 288]	4
1/3	415,800	[7, 11, 15, 18, 20]	5
1/3	425,040	[8, 11, 14, 15, 23]	5
1/3	429,660	[4, 11, 63, 155]	4
1/3	438,048	[6, 8, 9, 26, 39]	5
1/3	443,520	[7, 11, 16, 18, 20]	5
1/3	444,528	[6, 8, 9, 21, 49]	5
1/3	453,600	[6, 8, 10, 21, 45]	5
1/3	455,400	[6, 11, 15, 20, 23]	5
1/3	475,200	[6, 8, 9, 20, 55]	5
1/3	485,100	[6, 10, 11, 21, 35]	5
1/3	485,760	[6, 11, 16, 20, 23]	5
1/3	491,400	[8, 9, 13, 15, 35]	5
1/3	498,960	[7, 10, 12, 22, 27]	5
1/3	498,960	[7, 11, 12, 20, 27]	5
1/3	520,128	[6, 8, 9, 28, 43]	5
1/3	526,176	[7, 8, 12, 27, 29]	5
1/3	527,040	[6, 8, 9, 20, 61]	5
1/3	527,040	[6, 9, 10, 16, 61]	5
1/3	533,520	[8, 9, 13, 15, 38]	5
1/3	538,560	[6, 11, 15, 17, 32]	5
1/3	561,000	[4, 11, 34, 375]	4
1/3	561,000	[4, 11, 51, 250]	4
1/3	561,600	[6, 8, 13, 20, 45]	5
1/3	561,600	[6, 10, 13, 16, 45]	5
1/3	564,480	[5, 14, 16, 21, 24]	5
1/3	582,120	[8, 9, 11, 21, 35]	5
1/3	589,680	[5, 7, 39, 432]	4
1/3	591,360	[6, 10, 11, 28, 32]	5
1/3	594,000	[6, 9, 11, 25, 40]	5
1/3	594,000	[8, 9, 11, 25, 30]	5
1/3	595,296	[6, 9, 13, 16, 53]	5
1/3	604,800	[7, 9, 12, 16, 50]	5
1/3	623,700	[6, 10, 11, 21, 45]	5
1/3	635,040	[5, 12, 18, 21, 28]	5
1/3	635,040	[5, 14, 18, 21, 24]	5
1/3	646,800	[6, 10, 11, 28, 35]	5
1/3	665,280	[7, 10, 11, 24, 36]	5
1/3	669,240	[6, 10, 11, 26, 39]	5
1/3	669,600	[6, 8, 10, 31, 45]	5
1/3	705,600	[6, 8, 10, 14, 105]	5
1/3	715,680	[6, 8, 10, 21, 71]	5
1/3	763,776	[6, 9, 13, 17, 64]	5
1/3	776,160	[5, 14, 21, 22, 24]	5
1/3	776,160	[6, 10, 11, 21, 56]	5
1/3	784,080	[6, 8, 9, 15, 121]	5
1/3	786,240	[7, 10, 13, 27, 32]	5
1/3	795,960	[6, 9, 11, 20, 67]	5
1/3	831,600	[7, 10, 11, 15, 72]	5
1/3	831,600	[7, 10, 11, 24, 45]	5
1/3	846,720	[5, 14, 16, 21, 36]	5
1/3	846,720	[5, 14, 18, 21, 32]	5
1/3	846,720	[5, 16, 18, 21, 28]	5
1/3	861,840	[5, 7, 38, 648]	4
1/3	876,960	[7, 8, 15, 29, 36]	5
1/3	887,040	[7, 10, 11, 32, 36]	5
1/3	887,328	[6, 8, 9, 26, 79]	5
1/3	898,560	[5, 13, 16, 24, 36]	5
1/3	902,880	[8, 9, 11, 15, 76]	5
1/3	904,176	[8, 9, 13, 14, 69]	5
1/3	907,200	[7, 8, 10, 36, 45]	5
1/3	942,480	[7, 10, 11, 34, 36]	5
1/3	952,560	[5, 12, 21, 27, 28]	5
1/3	973,440	[5, 12, 16, 26, 39]	5
1/3	997,920	[7, 9, 11, 24, 60]	5
1/3	997,920	[7, 9, 11, 30, 48]	5
1/3	997,920	[7, 10, 11, 24, 54]	5
1/3	1,034,880	[6, 8, 11, 28, 70]	5
1/3	1,054,080	[5, 12, 16, 18, 61]	5
1/3	1,058,400	[4, 14, 18, 30, 35]	5
1/3	1,081,080	[7, 10, 11, 26, 54]	5
1/3	1,128,960	[5, 12, 16, 21, 56]	5
1/3	1,135,680	[5, 14, 16, 26, 39]	5
1/3	1,149,120	[7, 8, 15, 18, 76]	5
1/3	1,149,876	[6, 7, 26, 27, 39]	5
1/3	1,169,280	[5, 12, 16, 29, 42]	5
1/3	1,219,680	[4, 14, 22, 30, 33]	5
1/3	1,234,800	[4, 14, 21, 30, 35]	5
1/3	1,235,520	[9, 10, 11, 13, 96]	5
1/3	1,264,032	[6, 8, 9, 22, 133]	5
1/3	1,283,040	[5, 11, 24, 27, 36]	5
1/3	1,315,440	[5, 16, 21, 27, 29]	5
1/3	1,315,440	[7, 8, 15, 29, 54]	5
1/3	1,330,560	[5, 11, 24, 28, 36]	5
1/3	1,330,560	[7, 8, 11, 36, 60]	5
1/3	1,330,560	[7, 9, 11, 40, 48]	5
1/3	1,330,992	[6, 8, 13, 27, 79]	5
1/3	1,347,840	[5, 13, 16, 24, 54]	5
1/3	1,359,072	[6, 8, 13, 22, 99]	5
1/3	1,360,800	[7, 8, 10, 45, 54]	5
1/3	1,372,140	[6, 7, 22, 33, 45]	5
1/3	1,375,920	[6, 8, 13, 35, 63]	5
1/3	1,383,480	[7, 8, 15, 27, 61]	5
1/3	1,391,040	[7, 8, 10, 36, 69]	5
1/3	1,422,720	[5, 12, 16, 26, 57]	5
1/3	1,426,920	[4, 11, 47, 690]	4
1/3	1,431,360	[7, 8, 10, 36, 71]	5
1/3	1,458,000	[4, 18, 25, 27, 30]	5
1/3	1,542,240	[7, 9, 10, 48, 51]	5
1/3	1,552,320	[5, 11, 24, 28, 42]	5
1/3	1,552,320	[5, 12, 21, 22, 56]	5
1/3	1,552,320	[6, 8, 11, 28, 105]	5
1/3	1,559,250	[7, 9, 10, 33, 75]	5
1/3	1,572,480	[5, 13, 16, 24, 63]	5
1/3	1,572,480	[5, 13, 27, 28, 32]	5
1/3	1,572,480	[5, 14, 16, 26, 54]	5
1/3	1,580,040	[7, 9, 11, 30, 76]	5
1/3	1,580,040	[8, 9, 11, 15, 133]	5
1/3	1,581,120	[5, 12, 16, 27, 61]	5
1/3	1,587,600	[4, 14, 18, 35, 45]	5
1/3	1,587,600	[4, 14, 21, 30, 45]	5
1/3	1,587,600	[4, 18, 21, 30, 35]	5
1/3	1,647,360	[9, 10, 11, 13, 128]	5
1/3	1,651,104	[4, 14, 21, 26, 54]	5
1/3	1,659,840	[5, 14, 16, 38, 39]	5
1/3	1,674,000	[6, 8, 9, 31, 125]	5
1/3	1,678,320	[5, 7, 37, 1296]	4
1/3	1,693,440	[5, 8, 28, 36, 42]	5
1/3	1,707,552	[4, 14, 18, 22, 77]	5
1/3	1,710,720	[5, 11, 27, 32, 36]	5
1/3	1,714,608	[4, 14, 18, 27, 63]	5
1/3	1,738,800	[7, 8, 10, 45, 69]	5
1/3	1,740,960	[5, 13, 27, 31, 32]	5
1/3	1,753,920	[5, 12, 16, 29, 63]	5
1/3	1,774,080	[5, 11, 28, 32, 36]	5
1/3	1,774,080	[7, 9, 11, 32, 80]	5
1/3	1,774,080	[7, 9, 11, 40, 64]	5
1/3	1,784,640	[6, 8, 11, 52, 65]	5
1/3	1,789,200	[7, 8, 10, 45, 71]	5
1/3	1,808,352	[4, 14, 18, 26, 69]	5
1/3	1,821,600	[6, 8, 10, 23, 165]	5
1/3	1,829,520	[4, 21, 22, 30, 33]	5
1/3	1,852,200	[4, 14, 21, 35, 45]	5
1/3	1,874,880	[5, 14, 16, 31, 54]	5
1/3	1,874,880	[7, 9, 10, 48, 62]	5
1/3	1,890,000	[6, 7, 25, 40, 45]	5
1/3	1,940,400	[4, 14, 22, 35, 45]	5
1/3	1,943,040	[5, 11, 23, 32, 48]	5
1/3	1,943,040	[5, 12, 16, 23, 88]	5
1/3	1,975,680	[5, 12, 16, 21, 98]	5
1/3	1,980,000	[6, 8, 11, 50, 75]	5
1/3	1,987,440	[4, 14, 21, 26, 65]	5
1/3	1,992,144	[4, 14, 21, 22, 77]	5
1/3	1,995,840	[5, 11, 18, 42, 48]	5
1/3	1,995,840	[5, 11, 21, 36, 48]	5
1/3	1,995,840	[7, 8, 11, 36, 90]	5
1/3	2,003,760	[4, 22, 23, 30, 33]	5
1/3	2,052,336	[4, 22, 23, 26, 39]	5
1/3	2,063,880	[5, 9, 28, 39, 42]	5
1/3	2,079,000	[6, 7, 20, 45, 55]	5
1/3	2,086,560	[7, 8, 10, 54, 69]	5
1/3	2,140,380	[4, 11, 47, 1035]	4
1/3	2,147,040	[7, 8, 10, 54, 71]	5
1/3	2,147,040	[7, 9, 10, 48, 71]	5
1/3	2,178,000	[4, 18, 22, 25, 55]	5
1/3	2,185,920	[5, 11, 23, 36, 48]	5
1/3	2,190,240	[5, 9, 24, 39, 52]	5
1/3	2,190,240	[5, 9, 26, 39, 48]	5
1/3	2,192,400	[6, 7, 29, 40, 45]	5
1/3	2,192,400	[6, 8, 9, 29, 175]	5
1/3	2,222,640	[5, 9, 24, 42, 49]	5
1/3	2,245,320	[5, 11, 24, 27, 63]	5
1/3	2,260,440	[7, 9, 10, 52, 69]	5
1/3	2,280,096	[4, 14, 26, 29, 54]	5
1/3	2,288,880	[6, 8, 11, 51, 85]	5
1/3	2,291,520	[6, 8, 11, 28, 155]	5
1/3	2,293,200	[4, 14, 18, 35, 65]	5
1/3	2,293,200	[4, 14, 21, 30, 65]	5
1/3	2,328,480	[4, 14, 21, 22, 90]	5
1/3	2,328,480	[4, 18, 21, 22, 70]	5
1/3	2,328,480	[5, 11, 18, 42, 56]	5
1/3	2,328,480	[5, 11, 21, 28, 72]	5
1/3	2,328,480	[5, 11, 21, 36, 56]	5
1/3	2,328,480	[5, 11, 24, 28, 63]	5
1/3	2,338,560	[5, 8, 28, 36, 58]	5
1/3	2,339,280	[5, 9, 24, 38, 57]	5
1/3	2,343,600	[4, 14, 30, 31, 45]	5
1/3	2,358,720	[5, 13, 16, 42, 54]	5
1/3	2,373,624	[4, 18, 27, 33, 37]	5
1/3	2,381,400	[4, 18, 21, 35, 45]	5
1/3	2,459,520	[5, 12, 16, 21, 122]	5
1/3	2,471,040	[5, 11, 26, 32, 54]	5
1/3	2,471,040	[5, 11, 27, 32, 52]	5
1/3	2,471,040	[5, 13, 16, 33, 72]	5
1/3	2,476,656	[4, 14, 18, 27, 91]	5
1/3	2,476,656	[4, 14, 18, 39, 63]	5
1/3	2,476,656	[4, 14, 21, 39, 54]	5
1/3	2,476,656	[4, 14, 26, 27, 63]	5
1/3	2,499,840	[7, 9, 10, 62, 64]	5
1/3	2,504,880	[4, 14, 18, 35, 71]	5
1/3	2,504,880	[4, 14, 21, 30, 71]	5
1/3	2,518,560	[6, 9, 11, 16, 265]	5
1/3	2,521,260	[7, 9, 10, 46, 87]	5
1/3	2,527,200	[4, 10, 26, 45, 54]	5
1/3	2,540,160	[5, 8, 28, 36, 63]	5
1/3	2,540,160	[5, 8, 28, 42, 54]	5
1/3	2,540,160	[5, 9, 21, 48, 56]	5
1/3	2,542,512	[4, 14, 21, 46, 47]	5
1/3	2,550,240	[5, 11, 23, 42, 48]	5
1/3	2,550,240	[7, 10, 11, 23, 144]	5
1/3	2,555,280	[4, 14, 18, 39, 65]	5
1/3	2,555,280	[4, 18, 21, 26, 65]	5
1/3	2,561,328	[4, 14, 18, 33, 77]	5
1/3	2,561,328	[4, 14, 21, 22, 99]	5
1/3	2,561,328	[4, 18, 21, 22, 77]	5
1/3	2,574,000	[4, 18, 25, 26, 55]	5
1/3	2,577,960	[7, 9, 11, 24, 155]	5
1/3	2,593,080	[5, 9, 21, 49, 56]	5
1/3	2,600,640	[7, 8, 10, 43, 108]	5
1/3	2,611,440	[6, 8, 13, 31, 135]	5
1/3	2,636,400	[4, 10, 26, 39, 65]	5
1/3	2,646,000	[4, 10, 35, 42, 45]	5
1/3	2,646,000	[4, 14, 25, 30, 63]	5
1/3	2,646,000	[4, 14, 25, 35, 54]	5
1/3	2,656,080	[4, 18, 31, 34, 35]	5
1/3	2,661,120	[5, 11, 18, 48, 56]	5
1/3	2,676,960	[6, 8, 11, 39, 130]	5
1/3	2,683,800	[6, 7, 20, 45, 71]	5
1/3	2,708,640	[5, 9, 24, 33, 76]	5
1/3	2,708,640	[5, 9, 24, 44, 57]	5
1/3	2,708,640	[5, 11, 18, 48, 57]	5
1/3	2,712,528	[4, 18, 21, 39, 46]	5
1/3	2,728,320	[5, 8, 28, 42, 58]	5
1/3	2,730,672	[4, 14, 18, 43, 63]	5
1/3	2,730,672	[4, 14, 21, 43, 54]	5
1/3	2,735,040	[5, 14, 16, 22, 111]	5
1/3	2,744,280	[4, 21, 22, 33, 45]	5
1/3	2,744,280	[5, 9, 21, 44, 66]	5
1/3	2,751,840	[5, 13, 14, 48, 63]	5
1/3	2,782,080	[5, 8, 28, 36, 69]	5
1/3	2,793,120	[4, 10, 22, 46, 69]	5
1/3	2,812,320	[5, 9, 31, 42, 48]	5
1/3	2,827,440	[6, 8, 11, 63, 85]	5
1/3	2,833,920	[5, 9, 32, 41, 48]	5
1/3	2,835,000	[4, 21, 25, 30, 45]	5
1/3	2,835,000	[4, 25, 27, 30, 35]	5
1/3	2,845,920	[4, 10, 22, 42, 77]	5
1/3	2,853,840	[4, 22, 23, 30, 47]	5
1/3	2,853,840	[5, 11, 23, 47, 48]	5
1/3	2,860,704	[4, 14, 18, 33, 86]	5
1/3	2,862,720	[5, 8, 28, 36, 71]	5
1/3	2,862,720	[7, 9, 10, 64, 71]	5
1/3	2,882,880	[7, 8, 11, 36, 130]	5
1/3	2,914,560	[5, 11, 23, 32, 72]	5
1/3	2,914,560	[5, 11, 23, 36, 64]	5
1/3	2,920,320	[5, 8, 36, 39, 52]	5
1/3	2,920,320	[5, 9, 26, 39, 64]	5
1/3	2,920,320	[5, 9, 32, 39, 52]	5
1/3	2,946,240	[5, 11, 18, 48, 62]	5
1/3	2,954,880	[5, 8, 36, 38, 54]	5
1/3	2,963,520	[5, 9, 24, 49, 56]	5
1/3	2,970,000	[6, 8, 11, 45, 125]	5
1/3	2,979,504	[4, 19, 22, 33, 54]	5
1/3	2,981,160	[4, 14, 21, 39, 65]	5
1/3	2,988,216	[4, 14, 21, 33, 77]	5
1/3	2,993,760	[7, 8, 11, 36, 135]	5
1/3	2,993,760	[7, 8, 11, 54, 90]	5
1/3	2,999,568	[4, 22, 23, 38, 39]	5
1/3	3,005,640	[4, 22, 23, 33, 45]	5
1/3	3,020,976	[4, 14, 18, 27, 111]	5
1/3	3,032,400	[4, 10, 35, 38, 57]	5
1/3	3,042,000	[4, 10, 26, 45, 65]	5
1/3	3,078,504	[4, 23, 26, 33, 39]	5
1/3	3,084,480	[5, 9, 21, 48, 68]	5
1/3	3,084,480	[5, 9, 28, 48, 51]	5
1/3	3,119,040	[5, 8, 36, 38, 57]	5
1/3	3,119,040	[5, 9, 32, 38, 57]	5
1/3	3,139,224	[4, 22, 23, 33, 47]	5
1/3	3,160,080	[6, 8, 11, 45, 133]	5
1/3	3,175,200	[4, 10, 18, 42, 105]	5
1/3	3,175,200	[4, 15, 18, 42, 70]	5
1/3	3,183,840	[5, 11, 18, 48, 67]	5
1/3	3,215,520	[4, 14, 22, 29, 90]	5
1/3	3,220,560	[5, 9, 21, 48, 71]	5
1/3	3,243,240	[7, 8, 13, 33, 135]	5
1/3	3,245,760	[5, 8, 28, 42, 69]	5
1/3	3,250,800	[7, 8, 10, 43, 135]	5
1/3	3,255,840	[7, 8, 10, 34, 171]	5
1/3	3,267,000	[4, 18, 25, 33, 55]	5
1/3	3,268,944	[4, 14, 18, 47, 69]	5
1/3	3,268,944	[4, 18, 21, 46, 47]	5
1/3	3,277,260	[6, 7, 15, 34, 153]	5
1/3	3,281,040	[5, 9, 31, 42, 56]	5
1/3	3,288,600	[4, 21, 29, 30, 45]	5
1/3	3,293,136	[4, 18, 21, 22, 99]	5
1/3	3,294,720	[5, 11, 16, 52, 72]	5
1/3	3,326,400	[7, 8, 11, 50, 108]	5
1/3	3,339,840	[5, 8, 28, 42, 71]	5
1/3	3,386,880	[5, 9, 21, 56, 64]	5
1/3	3,386,880	[5, 9, 24, 49, 64]	5
1/3	3,390,660	[5, 9, 21, 39, 92]	5
1/3	3,400,320	[5, 11, 23, 32, 84]	5
1/3	3,402,000	[4, 14, 25, 45, 54]	5
1/3	3,407,040	[5, 12, 14, 39, 104]	5
1/3	3,421,440	[5, 11, 16, 54, 72]	5
1/3	3,425,760	[4, 10, 26, 54, 61]	5
1/3	3,437,280	[7, 8, 11, 36, 155]	5
1/3	3,437,280	[7, 9, 11, 32, 155]	5
1/3	3,439,800	[4, 14, 21, 45, 65]	5
1/3	3,439,800	[4, 18, 21, 35, 65]	5
1/3	3,456,432	[4, 14, 18, 27, 127]	5
1/3	3,470,040	[4, 18, 21, 27, 85]	5
1/3	3,492,720	[4, 14, 18, 33, 105]	5
1/3	3,492,720	[4, 14, 21, 33, 90]	5
1/3	3,507,840	[5, 8, 36, 42, 58]	5
1/3	3,515,400	[4, 27, 30, 31, 35]	5
1/3	3,548,160	[5, 11, 18, 56, 64]	5
1/3	3,569,280	[5, 11, 16, 52, 78]	5
1/3	3,572,100	[4, 21, 27, 35, 45]	5
1/3	3,575,880	[5, 9, 33, 43, 56]	5
1/3	3,575,880	[7, 9, 10, 33, 172]	5
1/3	3,577,392	[4, 14, 26, 27, 91]	5
1/3	3,598,560	[5, 9, 21, 56, 68]	5
1/3	3,606,768	[4, 18, 22, 23, 99]	5
1/3	3,630,000	[4, 10, 22, 55, 75]	5
1/3	3,630,000	[4, 10, 25, 55, 66]	5
1/3	3,630,000	[4, 15, 22, 50, 55]	5
1/3	3,650,400	[4, 10, 18, 65, 78]	5
1/3	3,704,400	[4, 10, 42, 45, 49]	5
1/3	3,706,560	[5, 11, 18, 39, 96]	5
1/3	3,706,560	[5, 13, 16, 33, 108]	5
1/3	3,714,984	[4, 14, 21, 39, 81]	5
1/3	3,714,984	[4, 14, 27, 39, 63]	5
1/3	3,749,760	[5, 9, 31, 48, 56]	5
1/3	3,757,320	[4, 14, 21, 45, 71]	5
1/3	3,757,320	[4, 18, 21, 35, 71]	5
1/3	3,757,320	[5, 9, 21, 56, 71]	5
1/3	3,764,640	[4, 10, 22, 46, 93]	5
1/3	3,764,640	[5, 11, 23, 32, 93]	5
1/3	3,795,000	[4, 23, 25, 30, 55]	5
1/3	3,810,240	[5, 8, 28, 54, 63]	5
1/3	3,813,768	[4, 14, 21, 47, 69]	5
1/3	3,818,880	[5, 8, 36, 39, 68]	5
1/3	3,818,880	[5, 9, 32, 39, 68]	5
1/3	3,818,880	[5, 9, 34, 39, 64]	5
1/3	3,825,360	[5, 11, 18, 56, 69]	5
1/3	3,841,992	[4, 18, 21, 33, 77]	5
1/3	3,853,200	[4, 10, 26, 39, 95]	5
1/3	3,853,200	[4, 10, 38, 39, 65]	5
1/3	3,861,000	[4, 18, 25, 39, 55]	5
1/3	3,878,280	[4, 14, 27, 45, 57]	5
1/3	3,900,960	[4, 10, 18, 42, 129]	5
1/3	3,900,960	[4, 15, 18, 42, 86]	5
1/3	3,900,960	[7, 8, 10, 43, 162]	5
1/3	3,920,400	[4, 10, 22, 45, 99]	5
1/3	3,928,320	[5, 11, 16, 62, 72]	5
1/3	3,928,320	[5, 11, 18, 62, 64]	5
1/3	3,951,360	[5, 9, 32, 49, 56]	5
1/3	3,954,600	[4, 15, 26, 39, 65]	5
